"datetime","date","cphyll-i-subdaily-ugpL","epoch"
"2019-04-02 20:00:26","2019-04-02",1.83,1554235226000
"2019-04-02 21:00:26","2019-04-02",2.1,1554238826000
"2019-04-02 22:00:26","2019-04-02",2.03,1554242426000
"2019-04-02 23:00:26","2019-04-02",1.85,1554246026000
"2019-04-03 00:00:26","2019-04-03",1.98,1554249626000
"2019-04-03 01:00:26","2019-04-03",1.92,1554253226000
"2019-04-03 02:00:26","2019-04-03",1.78,1554256826000
"2019-04-03 03:00:26","2019-04-03",1.91,1554260426000
"2019-04-03 04:00:26","2019-04-03",1.92,1554264026000
"2019-04-03 05:00:26","2019-04-03",1.93,1554267626000
"2019-04-03 06:00:26","2019-04-03",2.01,1554271226000
"2019-04-03 07:00:26","2019-04-03",1.74,1554274826000
"2019-04-03 08:00:26","2019-04-03",2.3,1554278426000
"2019-04-03 09:00:26","2019-04-03",1.86,1554282026000
"2019-04-03 10:00:26","2019-04-03",1.65,1554285626000
"2019-04-03 11:00:26","2019-04-03",1.85,1554289226000
"2019-04-03 12:00:26","2019-04-03",1.65,1554292826000
"2019-04-03 13:00:26","2019-04-03",1.73,1554296426000
"2019-04-03 14:00:26","2019-04-03",1.55,1554300026000
"2019-04-03 15:00:26","2019-04-03",1.63,1554303626000
"2019-04-03 16:00:26","2019-04-03",1.84,1554307226000
"2019-04-03 17:00:26","2019-04-03",1.32,1554310826000
"2019-04-03 18:00:26","2019-04-03",1.71,1554314426000
"2019-04-03 19:00:26","2019-04-03",1.59,1554318026000
"2019-04-03 20:00:26","2019-04-03",1.77,1554321626000
"2019-04-03 21:00:26","2019-04-03",1.61,1554325226000
"2019-04-03 22:00:26","2019-04-03",2.0,1554328826000
"2019-04-03 23:00:26","2019-04-03",2.05,1554332426000
"2019-04-04 00:00:26","2019-04-04",1.85,1554336026000
"2019-04-04 01:00:26","2019-04-04",2.06,1554339626000
"2019-04-04 02:00:26","2019-04-04",1.65,1554343226000
"2019-04-04 03:00:26","2019-04-04",1.95,1554346826000
"2019-04-04 04:00:26","2019-04-04",1.86,1554350426000
"2019-04-04 05:00:26","2019-04-04",1.99,1554354026000
"2019-04-04 06:00:26","2019-04-04",2.02,1554357626000
"2019-04-04 07:00:26","2019-04-04",1.93,1554361226000
"2019-04-04 08:00:26","2019-04-04",1.88,1554364826000
"2019-04-04 09:00:26","2019-04-04",1.99,1554368426000
"2019-04-04 10:00:26","2019-04-04",1.82,1554372026000
"2019-04-04 11:00:26","2019-04-04",1.99,1554375626000
"2019-04-04 11:52:04","2019-04-04",1.88,1554378724000
"2019-04-04 12:00:26","2019-04-04",1.66,1554379226000
"2019-04-04 13:00:26","2019-04-04",2.0,1554382826000
"2019-04-04 14:00:26","2019-04-04",1.96,1554386426000
"2019-04-04 15:00:26","2019-04-04",2.07,1554390026000
"2019-04-04 16:00:26","2019-04-04",1.84,1554393626000
"2019-04-04 17:00:26","2019-04-04",1.8,1554397226000
"2019-04-04 18:00:26","2019-04-04",1.78,1554400826000
"2019-04-04 19:00:26","2019-04-04",1.85,1554404426000
"2019-04-04 20:00:26","2019-04-04",2.09,1554408026000
"2019-04-04 21:00:26","2019-04-04",1.82,1554411626000
"2019-04-04 22:00:26","2019-04-04",1.94,1554415226000
"2019-04-04 23:00:26","2019-04-04",1.85,1554418826000
"2019-04-05 00:00:26","2019-04-05",2.06,1554422426000
"2019-04-05 01:00:26","2019-04-05",2.08,1554426026000
"2019-04-05 02:00:26","2019-04-05",2.36,1554429626000
"2019-04-05 03:00:26","2019-04-05",2.25,1554433226000
"2019-04-05 04:00:26","2019-04-05",2.23,1554436826000
"2019-04-05 05:00:26","2019-04-05",2.4,1554440426000
"2019-04-05 06:00:26","2019-04-05",2.03,1554444026000
"2019-04-05 07:00:26","2019-04-05",2.14,1554447626000
"2019-04-05 08:00:26","2019-04-05",2.06,1554451226000
"2019-04-05 09:00:26","2019-04-05",2.07,1554454826000
"2019-04-05 10:00:26","2019-04-05",2.26,1554458426000
"2019-04-05 11:00:26","2019-04-05",2.35,1554462026000
"2019-04-05 12:00:26","2019-04-05",2.69,1554465626000
"2019-04-05 13:00:26","2019-04-05",2.69,1554469226000
"2019-04-05 14:00:26","2019-04-05",2.62,1554472826000
"2019-04-05 15:00:26","2019-04-05",2.58,1554476426000
"2019-04-05 16:00:26","2019-04-05",2.18,1554480026000
"2019-04-05 17:00:26","2019-04-05",2.25,1554483626000
"2019-04-05 18:00:26","2019-04-05",2.34,1554487226000
"2019-04-05 19:00:26","2019-04-05",2.41,1554490826000
"2019-04-05 20:00:26","2019-04-05",2.4,1554494426000
"2019-04-05 21:00:26","2019-04-05",2.59,1554498026000
"2019-04-05 22:00:26","2019-04-05",2.59,1554501626000
"2019-04-05 23:00:26","2019-04-05",2.69,1554505226000
"2019-04-06 00:00:51","2019-04-06",2.56,1554508851000
"2019-04-06 01:00:26","2019-04-06",2.8,1554512426000
"2019-04-06 02:00:26","2019-04-06",2.92,1554516026000
"2019-04-06 03:00:26","2019-04-06",2.78,1554519626000
"2019-04-06 04:00:26","2019-04-06",2.61,1554523226000
"2019-04-06 05:00:26","2019-04-06",2.73,1554526826000
"2019-04-06 06:00:26","2019-04-06",2.76,1554530426000
"2019-04-06 07:00:26","2019-04-06",2.57,1554534026000
"2019-04-06 08:00:26","2019-04-06",2.68,1554537626000
"2019-04-06 09:00:26","2019-04-06",2.72,1554541226000
"2019-04-06 10:00:26","2019-04-06",2.64,1554544826000
"2019-04-06 11:00:26","2019-04-06",2.6,1554548426000
"2019-04-06 12:00:26","2019-04-06",2.74,1554552026000
"2019-04-06 13:00:26","2019-04-06",2.61,1554555626000
"2019-04-06 14:00:26","2019-04-06",2.75,1554559226000
"2019-04-06 15:00:26","2019-04-06",2.7,1554562826000
"2019-04-06 16:00:26","2019-04-06",2.98,1554566426000
"2019-04-06 17:00:26","2019-04-06",2.89,1554570026000
"2019-04-06 18:00:26","2019-04-06",2.88,1554573626000
"2019-04-06 19:00:26","2019-04-06",3.23,1554577226000
"2019-04-06 20:00:26","2019-04-06",3.18,1554580826000
"2019-04-06 21:00:26","2019-04-06",2.72,1554584426000
"2019-04-06 22:00:26","2019-04-06",2.72,1554588026000
"2019-04-06 23:00:26","2019-04-06",2.67,1554591626000
"2019-04-07 00:00:51","2019-04-07",2.35,1554595251000
"2019-04-07 01:00:26","2019-04-07",2.35,1554598826000
"2019-04-07 02:00:26","2019-04-07",2.57,1554602426000
"2019-04-07 03:00:26","2019-04-07",2.28,1554606026000
"2019-04-07 04:00:26","2019-04-07",2.41,1554609626000
"2019-04-07 05:00:26","2019-04-07",2.17,1554613226000
"2019-04-07 06:00:26","2019-04-07",2.07,1554616826000
"2019-04-07 07:00:26","2019-04-07",2.32,1554620426000
"2019-04-07 08:00:26","2019-04-07",2.16,1554624026000
"2019-04-07 09:00:26","2019-04-07",2.33,1554627626000
"2019-04-07 10:00:26","2019-04-07",2.24,1554631226000
"2019-04-07 11:00:26","2019-04-07",2.33,1554634826000
"2019-04-07 12:00:26","2019-04-07",2.27,1554638426000
"2019-04-07 13:00:26","2019-04-07",2.56,1554642026000
"2019-04-07 14:00:26","2019-04-07",2.38,1554645626000
"2019-04-07 15:00:26","2019-04-07",2.38,1554649226000
"2019-04-07 16:00:26","2019-04-07",2.47,1554652826000
"2019-04-07 17:00:26","2019-04-07",2.23,1554656426000
"2019-04-07 18:00:26","2019-04-07",2.31,1554660026000
"2019-04-07 19:00:26","2019-04-07",2.42,1554663626000
"2019-04-07 20:00:26","2019-04-07",2.73,1554667226000
"2019-04-07 21:00:26","2019-04-07",2.65,1554670826000
"2019-04-07 22:00:26","2019-04-07",2.55,1554674426000
"2019-04-07 23:00:26","2019-04-07",2.25,1554678026000
"2019-04-08 00:00:26","2019-04-08",2.17,1554681626000
"2019-04-08 01:00:51","2019-04-08",2.16,1554685251000
"2019-04-08 02:00:26","2019-04-08",1.81,1554688826000
"2019-04-08 03:00:26","2019-04-08",1.86,1554692426000
"2019-04-08 04:00:26","2019-04-08",1.93,1554696026000
"2019-04-08 05:00:26","2019-04-08",1.98,1554699626000
"2019-04-08 06:00:26","2019-04-08",1.9,1554703226000
"2019-04-08 07:00:26","2019-04-08",1.89,1554706826000
"2019-04-08 08:00:26","2019-04-08",1.94,1554710426000
"2019-04-08 09:00:26","2019-04-08",1.75,1554714026000
"2019-04-08 10:00:26","2019-04-08",1.88,1554717626000
"2019-04-08 11:00:26","2019-04-08",2.07,1554721226000
"2019-04-08 12:00:26","2019-04-08",1.96,1554724826000
"2019-04-08 13:00:26","2019-04-08",1.74,1554728426000
"2019-04-08 14:00:26","2019-04-08",1.79,1554732026000
"2019-04-08 15:00:26","2019-04-08",1.82,1554735626000
"2019-04-08 16:00:26","2019-04-08",1.75,1554739226000
"2019-04-08 17:00:26","2019-04-08",1.83,1554742826000
"2019-04-08 18:00:26","2019-04-08",1.66,1554746426000
"2019-04-08 19:00:26","2019-04-08",1.37,1554750026000
"2019-04-08 20:00:26","2019-04-08",1.55,1554753626000
"2019-04-08 21:00:26","2019-04-08",1.54,1554757226000
"2019-04-08 22:00:26","2019-04-08",1.45,1554760826000
"2019-04-08 23:00:26","2019-04-08",1.56,1554764426000
"2019-04-09 00:00:26","2019-04-09",1.47,1554768026000
"2019-04-09 01:00:26","2019-04-09",1.66,1554771626000
"2019-04-09 02:00:26","2019-04-09",1.44,1554775226000
"2019-04-09 03:00:26","2019-04-09",1.5,1554778826000
"2019-04-09 04:00:26","2019-04-09",1.68,1554782426000
"2019-04-09 05:00:26","2019-04-09",1.47,1554786026000
"2019-04-09 06:00:26","2019-04-09",1.33,1554789626000
"2019-04-09 07:00:26","2019-04-09",1.46,1554793226000
"2019-04-09 08:00:26","2019-04-09",1.56,1554796826000
"2019-04-09 09:00:26","2019-04-09",1.28,1554800426000
"2019-04-09 10:00:26","2019-04-09",1.6,1554804026000
"2019-04-09 11:00:26","2019-04-09",1.43,1554807626000
"2019-04-09 12:00:26","2019-04-09",1.51,1554811226000
"2019-04-09 13:00:26","2019-04-09",1.48,1554814826000
"2019-04-09 14:00:26","2019-04-09",1.49,1554818426000
"2019-04-09 15:00:26","2019-04-09",1.52,1554822026000
"2019-04-09 16:00:26","2019-04-09",1.55,1554825626000
"2019-04-09 17:00:26","2019-04-09",1.27,1554829226000
"2019-04-09 18:00:26","2019-04-09",1.31,1554832826000
"2019-04-09 19:00:26","2019-04-09",1.39,1554836426000
"2019-04-09 20:00:26","2019-04-09",1.43,1554840026000
"2019-04-09 21:00:26","2019-04-09",1.69,1554843626000
"2019-04-09 22:00:26","2019-04-09",1.78,1554847226000
"2019-04-09 23:00:26","2019-04-09",1.63,1554850826000
"2019-04-10 00:00:26","2019-04-10",1.72,1554854426000
"2019-04-10 01:00:26","2019-04-10",1.94,1554858026000
"2019-04-10 02:00:26","2019-04-10",2.01,1554861626000
"2019-04-10 03:00:26","2019-04-10",1.74,1554865226000
"2019-04-10 04:00:26","2019-04-10",2.06,1554868826000
"2019-04-10 05:00:26","2019-04-10",2.18,1554872426000
"2019-04-10 06:00:26","2019-04-10",2.05,1554876026000
"2019-04-10 07:00:26","2019-04-10",2.08,1554879626000
"2019-04-10 08:00:26","2019-04-10",1.83,1554883226000
"2019-04-10 09:00:26","2019-04-10",1.99,1554886826000
"2019-04-10 10:00:26","2019-04-10",1.65,1554890426000
"2019-04-10 11:00:26","2019-04-10",1.76,1554894026000
"2019-04-10 12:00:26","2019-04-10",1.6,1554897626000
"2019-04-10 13:00:26","2019-04-10",1.79,1554901226000
"2019-04-10 14:00:26","2019-04-10",1.45,1554904826000
"2019-04-10 15:00:26","2019-04-10",1.35,1554908426000
"2019-04-10 16:00:26","2019-04-10",1.45,1554912026000
"2019-04-10 17:00:26","2019-04-10",1.38,1554915626000
"2019-04-10 18:00:26","2019-04-10",1.56,1554919226000
"2019-04-10 19:00:26","2019-04-10",1.33,1554922826000
"2019-04-10 20:00:26","2019-04-10",1.48,1554926426000
"2019-04-10 21:00:26","2019-04-10",1.42,1554930026000
"2019-04-10 22:00:26","2019-04-10",1.61,1554933626000
"2019-04-10 23:00:26","2019-04-10",1.58,1554937226000
"2019-04-11 00:00:26","2019-04-11",1.33,1554940826000
"2019-04-11 01:00:26","2019-04-11",1.66,1554944426000
"2019-04-11 02:00:26","2019-04-11",1.52,1554948026000
"2019-04-11 03:00:26","2019-04-11",1.41,1554951626000
"2019-04-11 04:00:26","2019-04-11",1.64,1554955226000
"2019-04-11 05:00:26","2019-04-11",1.59,1554958826000
"2019-04-11 06:00:26","2019-04-11",1.39,1554962426000
"2019-04-11 07:00:26","2019-04-11",1.58,1554966026000
"2019-04-11 08:00:26","2019-04-11",1.48,1554969626000
"2019-04-11 09:00:26","2019-04-11",1.52,1554973226000
"2019-04-11 10:00:26","2019-04-11",1.37,1554976826000
"2019-04-11 11:00:26","2019-04-11",1.4,1554980426000
"2019-04-11 12:00:26","2019-04-11",1.43,1554984026000
"2019-04-11 13:00:26","2019-04-11",1.33,1554987626000
"2019-04-11 14:00:26","2019-04-11",1.42,1554991226000
"2019-04-11 15:00:26","2019-04-11",1.28,1554994826000
"2019-04-11 16:00:26","2019-04-11",1.44,1554998426000
"2019-04-11 17:00:26","2019-04-11",1.2,1555002026000
"2019-04-11 18:00:26","2019-04-11",1.23,1555005626000
"2019-04-11 19:00:26","2019-04-11",1.29,1555009226000
"2019-04-11 20:00:26","2019-04-11",1.36,1555012826000
"2019-04-11 21:00:26","2019-04-11",1.5,1555016426000
"2019-04-11 22:00:26","2019-04-11",1.41,1555020026000
"2019-04-11 23:00:26","2019-04-11",1.49,1555023626000
"2019-04-12 00:00:26","2019-04-12",1.48,1555027226000
"2019-04-12 01:00:26","2019-04-12",1.75,1555030826000
"2019-04-12 02:00:26","2019-04-12",1.49,1555034426000
"2019-04-12 03:00:26","2019-04-12",1.47,1555038026000
"2019-04-12 04:00:26","2019-04-12",1.39,1555041626000
"2019-04-12 05:00:26","2019-04-12",1.5,1555045226000
"2019-04-12 06:00:26","2019-04-12",1.49,1555048826000
"2019-04-12 07:00:26","2019-04-12",1.62,1555052426000
"2019-04-12 08:00:26","2019-04-12",1.3,1555056026000
"2019-04-12 09:00:26","2019-04-12",1.41,1555059626000
"2019-04-12 10:00:26","2019-04-12",1.32,1555063226000
"2019-04-12 11:00:26","2019-04-12",1.43,1555066826000
"2019-04-12 12:00:26","2019-04-12",1.55,1555070426000
"2019-04-12 13:00:26","2019-04-12",1.51,1555074026000
"2019-04-12 14:00:26","2019-04-12",1.42,1555077626000
"2019-04-12 15:00:26","2019-04-12",1.53,1555081226000
"2019-04-12 16:00:26","2019-04-12",1.5,1555084826000
"2019-04-12 17:00:26","2019-04-12",1.44,1555088426000
"2019-04-12 18:00:26","2019-04-12",1.3,1555092026000
"2019-04-12 19:00:26","2019-04-12",1.8,1555095626000
"2019-04-12 20:00:26","2019-04-12",1.52,1555099226000
"2019-04-12 21:00:26","2019-04-12",1.67,1555102826000
"2019-04-12 22:00:26","2019-04-12",1.55,1555106426000
"2019-04-12 23:00:26","2019-04-12",1.4,1555110026000
"2019-04-13 00:00:26","2019-04-13",1.57,1555113626000
"2019-04-13 01:00:26","2019-04-13",1.45,1555117226000
"2019-04-13 02:00:26","2019-04-13",1.6,1555120826000
"2019-04-13 03:00:26","2019-04-13",1.48,1555124426000
"2019-04-13 04:00:26","2019-04-13",1.35,1555128026000
"2019-04-13 05:00:26","2019-04-13",1.42,1555131626000
"2019-04-13 06:00:26","2019-04-13",1.28,1555135226000
"2019-04-13 07:00:26","2019-04-13",1.37,1555138826000
"2019-04-13 08:00:26","2019-04-13",1.48,1555142426000
"2019-04-13 09:00:26","2019-04-13",1.44,1555146026000
"2019-04-13 10:00:26","2019-04-13",1.6,1555149626000
"2019-04-13 11:00:26","2019-04-13",1.49,1555153226000
"2019-04-13 12:00:26","2019-04-13",1.3,1555156826000
"2019-04-13 13:00:26","2019-04-13",1.37,1555160426000
"2019-04-13 14:00:26","2019-04-13",1.45,1555164026000
"2019-04-13 15:00:26","2019-04-13",1.3,1555167626000
"2019-04-13 16:00:26","2019-04-13",1.33,1555171226000
"2019-04-13 17:00:26","2019-04-13",1.54,1555174826000
"2019-04-13 18:00:26","2019-04-13",1.49,1555178426000
"2019-04-13 19:00:26","2019-04-13",1.5,1555182026000
"2019-04-13 20:00:26","2019-04-13",1.43,1555185626000
"2019-04-13 21:00:26","2019-04-13",1.44,1555189226000
"2019-04-13 22:00:26","2019-04-13",1.57,1555192826000
"2019-04-13 23:00:26","2019-04-13",1.34,1555196426000
"2019-04-14 00:00:26","2019-04-14",1.44,1555200026000
"2019-04-14 01:00:26","2019-04-14",1.54,1555203626000
"2019-04-14 02:00:26","2019-04-14",1.46,1555207226000
"2019-04-14 03:00:26","2019-04-14",1.48,1555210826000
"2019-04-14 04:00:26","2019-04-14",1.39,1555214426000
"2019-04-14 05:00:26","2019-04-14",1.39,1555218026000
"2019-04-14 06:00:26","2019-04-14",1.42,1555221626000
"2019-04-14 07:00:26","2019-04-14",1.41,1555225226000
"2019-04-14 08:00:26","2019-04-14",1.32,1555228826000
"2019-04-14 09:00:26","2019-04-14",1.32,1555232426000
"2019-04-14 10:00:26","2019-04-14",1.49,1555236026000
"2019-04-14 11:00:26","2019-04-14",1.38,1555239626000
"2019-04-14 12:00:26","2019-04-14",1.42,1555243226000
"2019-04-14 13:00:26","2019-04-14",1.41,1555246826000
"2019-04-14 14:00:26","2019-04-14",1.27,1555250426000
"2019-04-14 15:00:26","2019-04-14",1.26,1555254026000
"2019-04-14 16:00:26","2019-04-14",1.38,1555257626000
"2019-04-14 17:00:26","2019-04-14",1.29,1555261226000
"2019-04-14 18:00:26","2019-04-14",1.26,1555264826000
"2019-04-14 19:00:26","2019-04-14",1.36,1555268426000
"2019-04-14 20:00:26","2019-04-14",1.56,1555272026000
"2019-04-14 21:00:26","2019-04-14",1.35,1555275626000
"2019-04-14 22:00:26","2019-04-14",1.58,1555279226000
"2019-04-14 23:00:26","2019-04-14",1.32,1555282826000
"2019-04-15 00:00:26","2019-04-15",1.53,1555286426000
"2019-04-15 01:00:26","2019-04-15",1.76,1555290026000
"2019-04-15 02:00:26","2019-04-15",1.65,1555293626000
"2019-04-15 03:00:26","2019-04-15",1.4,1555297226000
"2019-04-15 04:00:26","2019-04-15",1.38,1555300826000
"2019-04-15 05:00:26","2019-04-15",1.54,1555304426000
"2019-04-15 06:00:26","2019-04-15",1.4,1555308026000
"2019-04-15 07:00:26","2019-04-15",1.44,1555311626000
"2019-04-15 08:00:26","2019-04-15",1.29,1555315226000
"2019-04-15 09:00:26","2019-04-15",1.3,1555318826000
"2019-04-15 10:00:26","2019-04-15",1.52,1555322426000
"2019-04-15 11:00:26","2019-04-15",1.22,1555326026000
"2019-04-15 12:00:26","2019-04-15",1.13,1555329626000
"2019-04-15 13:00:26","2019-04-15",1.24,1555333226000
"2019-04-15 14:00:26","2019-04-15",1.15,1555336826000
"2019-04-15 15:00:26","2019-04-15",0.99,1555340426000
"2019-04-15 16:00:26","2019-04-15",1.2,1555344026000
"2019-04-15 17:00:26","2019-04-15",1.22,1555347626000
"2019-04-15 18:00:26","2019-04-15",0.97,1555351226000
"2019-04-15 19:00:26","2019-04-15",1.16,1555354826000
"2019-04-15 20:00:26","2019-04-15",1.27,1555358426000
"2019-04-15 21:00:26","2019-04-15",1.3,1555362026000
"2019-04-15 22:00:26","2019-04-15",1.29,1555365626000
"2019-04-15 23:00:26","2019-04-15",1.3,1555369226000
"2019-04-16 00:00:26","2019-04-16",1.19,1555372826000
"2019-04-16 01:00:26","2019-04-16",1.26,1555376426000
"2019-04-16 02:00:26","2019-04-16",1.29,1555380026000
"2019-04-16 03:00:26","2019-04-16",1.15,1555383626000
"2019-04-16 04:00:26","2019-04-16",1.44,1555387226000
"2019-04-16 05:00:26","2019-04-16",1.59,1555390826000
"2019-04-16 06:00:26","2019-04-16",1.39,1555394426000
"2019-04-16 07:00:26","2019-04-16",1.4,1555398026000
"2019-04-16 08:00:26","2019-04-16",1.49,1555401626000
"2019-04-16 09:00:26","2019-04-16",1.6,1555405226000
"2019-04-16 10:00:26","2019-04-16",1.54,1555408826000
"2019-04-16 11:00:26","2019-04-16",1.63,1555412426000
"2019-04-16 12:00:26","2019-04-16",1.59,1555416026000
"2019-04-16 13:00:26","2019-04-16",1.57,1555419626000
"2019-04-16 14:00:26","2019-04-16",1.6,1555423226000
"2019-04-16 15:00:26","2019-04-16",1.53,1555426826000
"2019-04-16 16:00:26","2019-04-16",1.35,1555430426000
"2019-04-16 17:00:26","2019-04-16",1.62,1555434026000
"2019-04-16 18:00:26","2019-04-16",1.65,1555437626000
"2019-04-16 19:00:26","2019-04-16",1.78,1555441226000
"2019-04-16 20:00:26","2019-04-16",1.9,1555444826000
"2019-04-16 21:00:26","2019-04-16",2.25,1555448426000
"2019-04-16 22:00:26","2019-04-16",1.94,1555452026000
"2019-04-16 23:00:26","2019-04-16",2.02,1555455626000
"2019-04-17 00:00:26","2019-04-17",2.03,1555459226000
"2019-04-17 01:00:26","2019-04-17",1.84,1555462826000
"2019-04-17 02:00:26","2019-04-17",1.68,1555466426000
"2019-04-17 03:00:26","2019-04-17",1.76,1555470026000
"2019-04-17 04:00:26","2019-04-17",2.01,1555473626000
"2019-04-17 05:00:26","2019-04-17",1.92,1555477226000
"2019-04-17 06:00:26","2019-04-17",1.81,1555480826000
"2019-04-17 07:00:26","2019-04-17",1.75,1555484426000
"2019-04-17 08:00:26","2019-04-17",1.89,1555488026000
"2019-04-17 09:00:26","2019-04-17",1.96,1555491626000
"2019-04-17 10:00:26","2019-04-17",1.95,1555495226000
"2019-04-17 11:00:26","2019-04-17",1.91,1555498826000
"2019-04-17 12:00:26","2019-04-17",1.81,1555502426000
"2019-04-17 13:00:26","2019-04-17",1.9,1555506026000
"2019-04-17 14:00:26","2019-04-17",1.73,1555509626000
"2019-04-17 15:00:26","2019-04-17",1.65,1555513226000
"2019-04-17 16:00:26","2019-04-17",1.64,1555516826000
"2019-04-17 17:00:26","2019-04-17",1.88,1555520426000
"2019-04-17 18:00:26","2019-04-17",1.54,1555524026000
"2019-04-17 19:00:26","2019-04-17",1.72,1555527626000
"2019-04-17 20:00:26","2019-04-17",1.67,1555531226000
"2019-04-17 21:00:26","2019-04-17",1.93,1555534826000
"2019-04-17 22:00:26","2019-04-17",1.75,1555538426000
"2019-04-17 23:00:26","2019-04-17",1.87,1555542026000
"2019-04-18 00:00:26","2019-04-18",2.02,1555545626000
"2019-04-18 01:00:26","2019-04-18",2.28,1555549226000
"2019-04-18 02:00:26","2019-04-18",2.2,1555552826000
"2019-04-18 03:00:26","2019-04-18",2.18,1555556426000
"2019-04-18 04:00:26","2019-04-18",2.08,1555560026000
"2019-04-18 05:00:26","2019-04-18",2.35,1555563626000
"2019-04-18 06:00:26","2019-04-18",1.84,1555567226000
"2019-04-18 07:00:26","2019-04-18",2.15,1555570826000
"2019-04-18 08:00:26","2019-04-18",1.98,1555574426000
"2019-04-18 09:00:26","2019-04-18",1.86,1555578026000
"2019-04-18 10:00:26","2019-04-18",1.94,1555581626000
"2019-04-18 11:00:26","2019-04-18",1.9,1555585226000
"2019-04-18 12:00:26","2019-04-18",2.2,1555588826000
"2019-04-18 13:00:26","2019-04-18",1.8,1555592426000
"2019-04-18 14:00:26","2019-04-18",2.13,1555596026000
"2019-04-18 15:00:26","2019-04-18",2.42,1555599626000
"2019-04-18 16:00:26","2019-04-18",2.23,1555603226000
"2019-04-18 17:00:26","2019-04-18",2.13,1555606826000
"2019-04-18 18:00:26","2019-04-18",1.93,1555610426000
"2019-04-18 19:00:26","2019-04-18",2.0,1555614026000
"2019-04-18 20:00:26","2019-04-18",2.58,1555617626000
