"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-06 09:02:11","2021-01-06",532.0,1609923731000
"2021-01-06 09:17:11","2021-01-06",533.0,1609924631000
"2021-01-06 09:32:11","2021-01-06",534.0,1609925531000
"2021-01-06 09:47:11","2021-01-06",535.0,1609926431000
"2021-01-06 10:02:11","2021-01-06",534.0,1609927331000
"2021-01-06 10:17:12","2021-01-06",536.0,1609928232000
"2021-01-06 10:32:11","2021-01-06",536.0,1609929131000
"2021-01-06 10:47:11","2021-01-06",538.0,1609930031000
"2021-01-06 11:02:11","2021-01-06",540.0,1609930931000
"2021-01-06 11:17:11","2021-01-06",541.0,1609931831000
"2021-01-06 11:32:11","2021-01-06",550.0,1609932731000
"2021-01-06 11:47:11","2021-01-06",549.0,1609933631000
"2021-01-06 12:02:11","2021-01-06",549.0,1609934531000
"2021-01-06 12:17:11","2021-01-06",550.0,1609935431000
"2021-01-06 12:32:11","2021-01-06",552.0,1609936331000
"2021-01-06 12:47:11","2021-01-06",553.0,1609937231000
"2021-01-06 13:02:13","2021-01-06",552.0,1609938133000
"2021-01-06 13:17:11","2021-01-06",554.0,1609939031000
"2021-01-06 13:32:11","2021-01-06",555.0,1609939931000
"2021-01-06 13:47:11","2021-01-06",555.0,1609940831000
"2021-01-06 14:02:11","2021-01-06",554.0,1609941731000
"2021-01-06 14:17:11","2021-01-06",554.0,1609942631000
"2021-01-06 14:32:11","2021-01-06",552.0,1609943531000
"2021-01-06 14:47:11","2021-01-06",555.0,1609944431000
"2021-01-06 15:02:11","2021-01-06",555.0,1609945331000
"2021-01-06 15:17:13","2021-01-06",557.0,1609946233000
"2021-01-06 15:32:12","2021-01-06",559.0,1609947132000
"2021-01-06 15:47:11","2021-01-06",558.0,1609948031000
"2021-01-06 16:02:11","2021-01-06",559.0,1609948931000
