"datetime","date","temp-i-subdaily-C","epoch"
"2020-01-06 00:16:59","2020-01-06",7.59,1578269819000
"2020-01-06 00:31:59","2020-01-06",7.61,1578270719000
"2020-01-06 00:47:00","2020-01-06",7.64,1578271620000
"2020-01-06 01:01:59","2020-01-06",7.66,1578272519000
"2020-01-06 01:16:59","2020-01-06",7.68,1578273419000
"2020-01-06 01:31:59","2020-01-06",7.7,1578274319000
"2020-01-06 01:46:59","2020-01-06",7.71,1578275219000
"2020-01-06 02:01:59","2020-01-06",7.72,1578276119000
"2020-01-06 02:16:59","2020-01-06",7.73,1578277019000
"2020-01-06 02:31:59","2020-01-06",7.74,1578277919000
"2020-01-06 02:46:59","2020-01-06",7.74,1578278819000
"2020-01-06 03:01:59","2020-01-06",7.76,1578279719000
"2020-01-06 03:16:59","2020-01-06",7.76,1578280619000
"2020-01-06 03:31:59","2020-01-06",7.75,1578281519000
"2020-01-06 03:47:00","2020-01-06",7.77,1578282420000
"2020-01-06 04:02:00","2020-01-06",7.76,1578283320000
"2020-01-06 04:16:59","2020-01-06",7.75,1578284219000
"2020-01-06 04:31:59","2020-01-06",7.73,1578285119000
"2020-01-06 04:46:59","2020-01-06",7.71,1578286019000
"2020-01-06 05:01:59","2020-01-06",7.68,1578286919000
"2020-01-06 05:16:59","2020-01-06",7.67,1578287819000
"2020-01-06 05:31:59","2020-01-06",7.63,1578288719000
"2020-01-06 05:47:00","2020-01-06",7.66,1578289620000
"2020-01-06 06:01:59","2020-01-06",7.63,1578290519000
"2020-01-06 06:16:59","2020-01-06",7.62,1578291419000
"2020-01-06 06:32:00","2020-01-06",7.61,1578292320000
"2020-01-06 06:46:59","2020-01-06",7.61,1578293219000
"2020-01-06 07:01:59","2020-01-06",7.6,1578294119000
"2020-01-06 07:16:59","2020-01-06",7.57,1578295019000
"2020-01-06 07:31:59","2020-01-06",7.54,1578295919000
"2020-01-06 07:46:59","2020-01-06",7.52,1578296819000
"2020-01-06 08:01:59","2020-01-06",7.52,1578297719000
"2020-01-06 08:16:59","2020-01-06",7.49,1578298619000
"2020-01-06 08:32:00","2020-01-06",7.49,1578299520000
"2020-01-06 08:46:59","2020-01-06",7.49,1578300419000
"2020-01-06 09:01:59","2020-01-06",7.49,1578301319000
"2020-01-06 09:16:59","2020-01-06",7.49,1578302219000
"2020-01-06 09:31:59","2020-01-06",7.5,1578303119000
"2020-01-06 09:46:59","2020-01-06",7.5,1578304019000
"2020-01-06 10:01:59","2020-01-06",7.5,1578304919000
"2020-01-06 10:16:59","2020-01-06",7.51,1578305819000
"2020-01-06 10:31:59","2020-01-06",7.52,1578306719000
"2020-01-06 10:46:59","2020-01-06",7.54,1578307619000
