"datetime","date","do-i-subdaily-mgL","epoch"
"2022-01-06 11:47:12","2022-01-06",11.65,1641469632000
"2022-01-06 12:02:12","2022-01-06",11.65,1641470532000
"2022-01-06 12:17:12","2022-01-06",11.64,1641471432000
"2022-01-06 12:32:12","2022-01-06",11.63,1641472332000
"2022-01-06 12:47:12","2022-01-06",11.62,1641473232000
"2022-01-06 13:02:12","2022-01-06",11.63,1641474132000
"2022-01-06 13:17:15","2022-01-06",11.62,1641475035000
"2022-01-06 13:32:12","2022-01-06",11.61,1641475932000
"2022-01-06 13:47:12","2022-01-06",11.62,1641476832000
"2022-01-06 14:02:12","2022-01-06",11.57,1641477732000
"2022-01-06 14:17:14","2022-01-06",11.6,1641478634000
"2022-01-06 14:32:12","2022-01-06",11.59,1641479532000
"2022-01-06 14:47:11","2022-01-06",11.53,1641480431000
"2022-01-06 15:02:11","2022-01-06",11.44,1641481331000
"2022-01-06 15:17:12","2022-01-06",11.35,1641482232000
"2022-01-06 15:32:12","2022-01-06",11.29,1641483132000
"2022-01-06 15:47:12","2022-01-06",11.25,1641484032000
"2022-01-06 16:02:12","2022-01-06",11.18,1641484932000
"2022-01-06 16:17:14","2022-01-06",11.1,1641485834000
"2022-01-06 16:32:12","2022-01-06",11.03,1641486732000
